first-stage tube temperature (Tt) ,high-temperature fan speed (Sf),temperature (Tf) in the pre-calciner,kiln tail air pressure (Pk),kiln motor current (Ik),kiln tail temperature (Tk),secondary air temperature feedback (Ta),second chamber grate pressure (Pg),EP fan speed (Sa)
0.479465211,0.470802385,0.479925198,0.546383015,0.406738336,0.617782071,0.504362463,0.749992549,0.419063438
0.514518578,0.470900022,0.511838992,0.544816715,0.396796268,0.613307394,0.496646708,0.75223666,0.431434442
0.528803352,0.470975535,0.501317968,0.541446909,0.39726605,0.609288928,0.489831979,0.750360571,0.431648387
0.535694297,0.470869962,0.483412574,0.537939355,0.401038829,0.602963263,0.486212016,0.750802235,0.433104477
0.52122881,0.470975775,0.450147721,0.533077708,0.397330888,0.603090258,0.485048804,0.750213287,0.425657323
0.517258152,0.47079469,0.454338476,0.528393168,0.391226354,0.600009838,0.489209828,0.748484669,0.432567617
0.511940586,0.4708096,0.495824177,0.529244129,0.389347966,0.592416565,0.48526189,0.749955822,0.438557071
0.508434484,0.489050878,0.524328042,0.526513608,0.374580707,0.585064382,0.478676382,0.750618224,0.44966883
0.482712963,0.495806346,0.541946718,0.520099489,0.363521638,0.580614723,0.461410688,0.750875503,0.454986367
0.484021605,0.495557444,0.529849993,0.514662381,0.362614739,0.580095231,0.448223678,0.751353707,0.459597017
0.477978978,0.498464669,0.508538494,0.514725139,0.367634442,0.581248744,0.436183606,0.751280065,0.453252897
0.493875403,0.503917669,0.490535812,0.516441421,0.378045962,0.58465864,0.429696435,0.750213475,0.44709424
0.520330475,0.503774821,0.495319207,0.515063928,0.383664628,0.584227793,0.431465107,0.75017656,0.444704313
0.538460464,0.503789731,0.542527831,0.520538266,0.376540101,0.57924583,0.430515399,0.748741948,0.448482799
0.551112336,0.503533374,0.585678827,0.523081044,0.371828087,0.578865539,0.423799007,0.749919094,0.460452774
0.534401584,0.503548524,0.621183047,0.520563263,0.369286064,0.576672696,0.420375161,0.750250389,0.459975272
0.52049208,0.50360119,0.595662876,0.52047604,0.379405981,0.584544457,0.418589937,0.749146697,0.465531178
0.500430465,0.510311447,0.550886918,0.521178083,0.375212336,0.599160264,0.417492515,0.749293794,0.464902383
0.498741221,0.511749789,0.502220375,0.525386616,0.358291502,0.622066732,0.418426089,0.749808725,0.457748861
0.48444795,0.511651671,0.506048887,0.526551369,0.338682884,0.624082112,0.422685172,0.749918907,0.456085334
0.486598583,0.51162161,0.516770873,0.527391161,0.330165672,0.621116047,0.421686087,0.75047094,0.45483423
0.476413085,0.503277497,0.544052321,0.537463348,0.338132343,0.620114461,0.427877969,0.749698543,0.464379304
0.469732595,0.495241206,0.56253628,0.549626772,0.33843995,0.618606108,0.433988205,0.74944089,0.473553445
0.44933291,0.495120963,0.556237366,0.55869642,0.343475739,0.62381609,0.441212276,0.751059139,0.47435145
0.427445965,0.495143328,0.571209622,0.564272342,0.335622492,0.627644367,0.448780456,0.749956196,0.473270372
0.436674665,0.495241206,0.545005934,0.572165005,0.34038301,0.630547237,0.45413724,0.748227016,0.468319695
0.422614211,0.495316478,0.514802867,0.58065866,0.348511445,0.631054263,0.456004666,0.750286742,0.466512198
0.421577684,0.495263811,0.48938446,0.588689072,0.342892862,0.635135923,0.459313624,0.75047094,0.465609265
0.442992617,0.495474236,0.495896501,0.598736262,0.337096017,0.639610773,0.460787981,0.749992549,0.463857897
0.455307479,0.495233751,0.545306088,0.610975209,0.336513058,0.635440122,0.457527983,0.749698356,0.462813424
0.477954547,0.49562502,0.615529899,0.61850515,0.329145761,0.630471144,0.454120828,0.749587987,0.467870675
0.470582021,0.495670712,0.681821517,0.621198973,0.327137698,0.635909318,0.451450572,0.751353707,0.482701573
0.48124059,0.495745503,0.690380929,0.624656002,0.325599583,0.643287038,0.451106602,0.750728593,0.488856163
0.48429062,0.495949435,0.626089949,0.628113563,0.307642505,0.66171831,0.453318138,0.750066003,0.485597467
0.48211021,0.49597204,0.470643204,0.62778807,0.303594456,0.698441739,0.458888147,0.749882367,0.465463663
0.471858793,0.49597204,0.388781563,0.624755458,0.298429322,0.729625711,0.464342711,0.749845452,0.449709513
0.471771612,0.496182946,0.356568241,0.619908171,0.284860071,0.729042678,0.466947455,0.750029651,0.44946547
0.467328965,0.496130279,0.387041401,0.60923393,0.279468171,0.694195254,0.466783607,0.749956009,0.446852655
0.487433122,0.49247731,0.39628371,0.598786788,0.282479976,0.662795816,0.467422449,0.750029276,0.452158809
0.493562926,0.479862663,0.412866854,0.59507713,0.288940539,0.640498177,0.46765153,0.749919282,0.454880614
0.488497286,0.479523819,0.426740864,0.594564426,0.294656296,0.617160949,0.464605175,0.750765321,0.459222836
0.490861586,0.479682058,0.442514393,0.59217163,0.29671278,0.598526416,0.461639631,0.750618037,0.458913714
0.496101575,0.479516124,0.445471847,0.589803831,0.30863008,0.59260684,0.460181548,0.749919282,0.459086173
0.492415824,0.479689513,0.460533066,0.590868596,0.31645099,0.587295315,0.461197463,0.749735083,0.458142559
0.485321795,0.479621456,0.456671287,0.59185837,0.312127753,0.589614979,0.45413724,0.749956196,0.459963075
0.484639288,0.479621456,0.457164095,0.5924216,0.304970807,0.593570164,0.446683809,0.748963061,0.457219301
0.494836468,0.479599091,0.469313298,0.591883367,0.305456593,0.598894329,0.446012142,0.751059326,0.456490459
0.503028655,0.479734244,0.473096361,0.593311918,0.307593918,0.602164678,0.448714945,0.751096241,0.459817503
0.505605584,0.479809756,0.486918528,0.596242946,0.32825503,0.608109964,0.451237764,0.749919094,0.467636419
0.49026302,0.479576245,0.461579485,0.604699371,0.344382308,0.615094581,0.45087752,0.748815964,0.471758187
0.496544856,0.47978715,0.434919472,0.614132806,0.345596896,0.619759534,0.449829197,0.75014002,0.467934127
0.519921216,0.479659453,0.412059808,0.619507156,0.344382308,0.622269387,0.450501142,0.751684814,0.465440065
0.529176504,0.47975733,0.425327094,0.62350295,0.344188208,0.623892096,0.454186756,0.748926146,0.4601274
0.534009321,0.479636847,0.432257061,0.626071788,0.337484629,0.626706234,0.461131951,0.749404163,0.458515139
0.513540541,0.479696728,0.454536877,0.620646912,0.317114955,0.623359705,0.458445562,0.750066191,0.458325607
0.493978586,0.479817692,0.452904865,0.610861924,0.300906672,0.626173844,0.446585612,0.75058131,0.459341613
0.474493161,0.479538729,0.443897454,0.604160607,0.29838057,0.630154133,0.436428961,0.751354081,0.460605728
0.445058261,0.479606786,0.440143193,0.600578061,0.297166147,0.630090766,0.428090916,0.748190476,0.46024293
0.443862265,0.479704904,0.428776718,0.601567303,0.287806956,0.633196637,0.417508649,0.748227203,0.45957183
0.439293089,0.476647136,0.431745047,0.602944796,0.282722828,0.635249933,0.414969695,0.75050748,0.458521657
0.471260266,0.471209286,0.429991438,0.600678049,0.286997478,0.635478211,0.414871358,0.749845452,0.463358448
0.500719627,0.471209286,0.422493791,0.599073987,0.294041082,0.639737595,0.412692648,0.750250202,0.464341923
0.547947503,0.471209286,0.408582028,0.596743418,0.301602809,0.639141837,0.419212227,0.749698356,0.465555599
0.546527187,0.471172011,0.397434432,0.596130194,0.308986355,0.63853318,0.424012232,0.749036328,0.462772777
0.529811101,0.471111168,0.407664902,0.596317406,0.318960759,0.635757219,0.424061331,0.749845452,0.467330558
0.517878937,0.471156379,0.408724741,0.596931161,0.32190781,0.634730441,0.428483846,0.750654951,0.473133732
0.486902575,0.471043111,0.411242512,0.591946125,0.323478344,0.631878213,0.424274139,0.750765321,0.482519364
0.479241942,0.470945233,0.398882749,0.589465042,0.333096472,0.631054176,0.421390937,0.749661629,0.478091727
0.462565232,0.471103954,0.376121651,0.584829432,0.341759279,0.632866901,0.426125014,0.748668493,0.475957223
0.474601553,0.471457707,0.36837186,0.578353087,0.36484932,0.630940167,0.432137191,0.750066003,0.47152634
0.469713453,0.470741783,0.342189947,0.585482013,0.383146424,0.628848521,0.43665846,0.750434213,0.47534794
0.480709017,0.463196081,0.337808473,0.599638281,0.400374865,0.622256921,0.444701773,0.748043005,0.472217769
0.462442958,0.462676393,0.350150304,0.609108413,0.436337691,0.612141069,0.450762632,0.749404163,0.473917882
0.458519114,0.462623486,0.389775498,0.615410311,0.463588957,0.592492658,0.454858006,0.749956384,0.479499805
0.45313881,0.454045622,0.43374122,0.618229651,0.463087086,0.570410399,0.459395687,0.750507855,0.488096388
0.442157058,0.445964359,0.432726817,0.616650586,0.459411316,0.567697718,0.460280163,0.747859369,0.490832847
0.445869366,0.446070173,0.424984051,0.611864463,0.44899996,0.564946861,0.454055316,0.750948957,0.480863969
0.462221846,0.444405294,0.403957999,0.609447202,0.447461598,0.572692233,0.45597198,0.750654951,0.470267919
0.4665125,0.42334048,0.411926686,0.608006418,0.442620239,0.571386535,0.463835032,0.750765321,0.46527738
0.460611277,0.40751752,0.417898568,0.604048386,0.43159334,0.568445402,0.470666729,0.749256879,0.467468013
0.475622127,0.413083549,0.434304421,0.59701998,0.435900574,0.565631437,0.477841145,0.750728219,0.474798053
0.484838079,0.413075853,0.441349591,0.589152846,0.443786157,0.567444162,0.491634033,0.750618037,0.480885958
0.510985904,0.413083068,0.467698555,0.580683657,0.430411336,0.565542619,0.496565062,0.750250202,0.483095302
0.523232711,0.413120824,0.468724492,0.57009717,0.412292411,0.567494977,0.500284058,0.74977181,0.481268282
0.509643209,0.413113369,0.47832775,0.556881214,0.402738873,0.570232936,0.498727359,0.749587987,0.481773423
0.494979971,0.413038097,0.484270183,0.548198753,0.391954991,0.57695153,0.488980329,0.74800609,0.48590738
0.488077324,0.413211246,0.491147021,0.542950451,0.371277546,0.580652813,0.471796282,0.749624901,0.486298643
0.4847052,0.413105673,0.47890311,0.536924052,0.365561707,0.587244759,0.452040593,0.750029651,0.483292115
0.515225507,0.413091004,0.453105183,0.529707903,0.362598571,0.593798529,0.447420988,0.749072868,0.481351214
0.543926887,0.413098459,0.439918542,0.526576366,0.363829244,0.5978421,0.452335326,0.749661441,0.481195029
0.554743848,0.41314343,0.443293931,0.523031582,0.367229579,0.599211079,0.45069712,0.751316792,0.488943179
0.525281316,0.413263913,0.477045827,0.517580645,0.366258008,0.595484259,0.443227277,0.750654951,0.491575533
0.502584291,0.413105914,0.48085129,0.5045402,0.353401473,0.59525624,0.437182552,0.749992549,0.493831252
0.475810313,0.413075853,0.471333142,0.492776196,0.348721878,0.60167029,0.439574349,0.750176747,0.495779474
0.466599691,0.413076094,0.434280755,0.49361652,0.368541176,0.60783113,0.445160632,0.749441077,0.493287033
0.48067185,0.41334664,0.411290532,0.49407923,0.366144749,0.611443854,0.457855819,0.75058131,0.488820337
0.495523252,0.413105914,0.406228742,0.489769644,0.370338393,0.612382073,0.46457235,0.750287117,0.485929307
0.529422073,0.413316579,0.426017652,0.486963601,0.37586005,0.610062149,0.471828968,0.749036328,0.48586587
0.541203267,0.413151125,0.444981607,0.488066127,0.392813139,0.606766263,0.484377137,0.750912417,0.490559526
0.553023791,0.413256458,0.446025455,0.494404723,0.404714352,0.60729874,0.489389672,0.748521396,0.489007483
0.561487058,0.413264153,0.43215977,0.50220963,0.414866853,0.61002406,0.486719556,0.749587987,0.487343166
0.585428924,0.41312852,0.404822636,0.507847247,0.406689831,0.614308634,0.480085784,0.749257254,0.485166352
0.569229509,0.413249003,0.388550528,0.508085516,0.398075611,0.617211591,0.475252675,0.75058131,0.484177997
0.548351448,0.414868189,0.386921074,0.512657836,0.408309035,0.612394626,0.4724845,0.75054477,0.482804061
0.562359847,0.4293882,0.394049437,0.521515276,0.418947238,0.608642355,0.484835995,0.750102918,0.479673895
0.570656221,0.429794861,0.403858146,0.529056918,0.425246037,0.603939399,0.49466481,0.751022599,0.483188829
0.574133592,0.429847527,0.421480016,0.533679231,0.417360454,0.601125261,0.503297309,0.74944089,0.488924497
0.549071195,0.429960555,0.434441385,0.535822057,0.410300599,0.600161764,0.492895443,0.75047094,0.499059331
0.526350789,0.429546439,0.425991405,0.53510725,0.396326898,0.599933572,0.484393688,0.750213662,0.495279192
0.529297691,0.429922799,0.426539889,0.532313971,0.388635662,0.600935159,0.48010178,0.750838963,0.49643592
0.537445229,0.429749649,0.432913056,0.532226747,0.362711995,0.60622132,0.473811282,0.749110157,0.506452785
0.539967941,0.429719829,0.456092088,0.536297532,0.346714227,0.602481602,0.475547825,0.751427536,0.574455944
0.544112948,0.429584436,0.455471291,0.534757292,0.319980918,0.598780059,0.473500416,0.74988218,0.644748164
0.571055974,0.429742194,0.421819242,0.526576366,0.305553602,0.606094325,0.465473237,0.749367436,0.706887943
0.582163156,0.429779951,0.402561514,0.522305606,0.300242543,0.612813007,0.460198099,0.750618037,0.725352541
0.587094849,0.429696743,0.402906475,0.518834749,0.30017787,0.611088841,0.467995779,0.749551447,0.725302109
0.588073946,0.429696983,0.408610827,0.508686507,0.30590996,0.610569176,0.481477522,0.750470753,0.726190399
0.584444549,0.442213753,0.409581707,0.497687836,0.306962454,0.607171832,0.487178415,0.750618037,0.726474298
0.594327052,0.446250537,0.404750956,0.494505242,0.305278496,0.602177403,0.488095854,0.749808725,0.724670052
0.589617539,0.454534769,0.407306486,0.496083243,0.310427544,0.599844927,0.487014984,0.749918907,0.724022542
0.591018681,0.462608576,0.405848557,0.499892357,0.31604621,0.59992102,0.485605721,0.750029463,0.723446614
0.594520503,0.46274421,0.409407621,0.503562658,0.30158664,0.599730831,0.477497036,0.750250202,0.724221835
0.619014152,0.468000974,0.399631559,0.508261559,0.293425869,0.601505552,0.466767333,0.749698356,0.725210998
0.621738853,0.470779539,0.396536496,0.510290037,0.284682139,0.600161937,0.459379275,0.749845827,0.726056179
0.609024276,0.470952929,0.39004237,0.510691052,0.29711756,0.595915279,0.458052353,0.749441265,0.727377231
0.605583041,0.470952929,0.385437542,0.516553641,0.309002606,0.59260684,0.446634571,0.750360571,0.728070293
0.585816986,0.470862507,0.378810303,0.518645942,0.317422562,0.586433361,0.436904372,0.750801861,0.727537477
0.599591474,0.470824991,0.383335139,0.519335752,0.327461638,0.58440517,0.44101588,0.749588174,0.726663008
0.592431551,0.470772325,0.39100175,0.524158573,0.329615131,0.578700714,0.449190355,0.748999413,0.725571349
0.591352515,0.470779539,0.39388369,0.5278794,0.330910642,0.573186534,0.448797286,0.749257066,0.724442273
0.583151799,0.470817295,0.395036336,0.529770129,0.331477516,0.568090735,0.452138513,0.750875503,0.723580013
0.569588867,0.470885112,0.395159216,0.535082785,0.328676061,0.570055559,0.455775724,0.750177122,0.722967486
0.569753643,0.474259359,0.408299777,0.53395473,0.314459426,0.566303288,0.457053129,0.750985872,0.72344824
0.584858052,0.479170065,0.414837413,0.531386955,0.31243536,0.562728481,0.460820946,0.749441265,0.724967771
0.586447372,0.479373275,0.413306517,0.537212315,0.310735151,0.562905944,0.465194918,0.749992736,0.725321625
0.584842087,0.479320128,0.419438397,0.545279957,0.301408544,0.559356501,0.463065028,0.750176935,0.725718591
0.544926165,0.479290308,0.436401069,0.545079981,0.29502874,0.558139621,0.458101731,0.749367436,0.726104169
0.545924416,0.479199886,0.440434381,0.540282157,0.301554222,0.555262115,0.458674783,0.750617849,0.726292892
0.557990534,0.479260007,0.433522974,0.535471036,0.297765357,0.557315757,0.455906747,0.749477992,0.726871257
0.568669305,0.479493518,0.425424358,0.529933407,0.294300102,0.559610144,0.455365825,0.74977181,0.726313225
0.601485913,0.479290308,0.427137004,0.525286629,0.293717143,0.563286322,0.44994339,0.752604308,0.725641311
0.588704358,0.479388185,0.436374838,0.528154367,0.300145451,0.560827111,0.451630833,0.749110532,0.725464789
0.607251063,0.479440852,0.426226942,0.531349726,0.298461576,0.56094112,0.447470087,0.750176935,0.725896733
0.600705611,0.479651517,0.411962541,0.530735438,0.294057251,0.566328739,0.442703045,0.749330521,0.725941474
0.596927387,0.479666908,0.406894339,0.529382942,0.289329233,0.568280837,0.436068717,0.750029463,0.728054016
0.581343516,0.47977224,0.421286101,0.523883075,0.295287924,0.563463785,0.43248144,0.748705033,0.72807598
0.574049612,0.479854967,0.393949612,0.523532585,0.289652925,0.566075009,0.432529982,0.749956009,0.727745719
0.597382365,0.479455762,0.383795313,0.526889626,0.292907582,0.563260784,0.439541523,0.750250389,0.725978897
0.64230121,0.479470672,0.374526137,0.533729757,0.293442038,0.568166655,0.442817934,0.751132968,0.725393209
0.680487497,0.479538729,0.398331089,0.539717863,0.298332066,0.562677839,0.443685857,0.750139833,0.727002223
0.68557545,0.479387705,0.422642925,0.537187318,0.303837307,0.558241078,0.438673183,0.750802048,0.728803209
0.662177832,0.479478127,0.43325035,0.533166527,0.302962992,0.559191763,0.439623308,0.7498091,0.729268507
0.667011717,0.479614242,0.430667289,0.529858948,0.305019312,0.561473684,0.439934592,0.748595226,0.727816489
0.677955214,0.479478367,0.434983467,0.523181564,0.3039669,0.564338464,0.434332036,0.749183799,0.726471036
0.700691583,0.479659212,0.42222114,0.517305678,0.308290054,0.566265025,0.428582322,0.749771998,0.724804267
0.680609771,0.479599091,0.419613767,0.51849596,0.286025989,0.569599174,0.431055764,0.750103293,0.723763857
0.682205405,0.481941416,0.428171262,0.525348323,0.276407861,0.570587863,0.42984401,0.749330521,0.723479149
0.701273884,0.496084828,0.427639419,0.533905268,0.27836709,0.565365155,0.426927704,0.749955822,0.724582195
0.703042432,0.495934284,0.436351157,0.536586327,0.27151775,0.564148362,0.422767096,0.750176935,0.726397826
0.722245706,0.496130279,0.422336352,0.539542884,0.276602126,0.567710443,0.41539545,0.749036515,0.726841159
